date,,activity
2018/3/20 11:19,0.03936407,STATIC
2018/3/20 11:19,0.02278618,STATIC
2018/3/20 11:19,0.049638896,STATIC
2018/3/20 11:19,0.038467129,STATIC
2018/3/20 11:19,0.025583588,STATIC
2018/3/20 11:19,0.079918709,STATIC
2018/3/20 11:19,0.073181077,STATIC
2018/3/20 11:19,0.244390507,SIT_TO_STAND
2018/3/20 11:19,0.167360748,SIT_TO_STAND
2018/3/20 11:19,0.083818375,SIT_TO_STAND
2018/3/20 11:19,0.201172612,SIT_TO_STAND
2018/3/20 11:19,0.143555634,SIT_TO_STAND
2018/3/20 11:19,0.078973666,SIT_TO_STAND
2018/3/20 11:19,0.044525386,SIT_TO_STAND
2018/3/20 11:19,0.044920708,SIT_TO_STAND
2018/3/20 11:19,0.123691026,STATIC
2018/3/20 11:19,0.010873822,STATIC
2018/3/20 11:19,0.052174132,STATIC
2018/3/20 11:19,0.038616577,STATIC
2018/3/20 11:19,0.023760682,STATIC
2018/3/20 11:19,0.046634858,STATIC
2018/3/20 11:19,0.071105063,STATIC
2018/3/20 11:19,0.025657942,STATIC
2018/3/20 11:19,0.056735439,STATIC
2018/3/20 11:19,0.024537522,STATIC
2018/3/20 11:19,0.037053745,STATIC
2018/3/20 11:19,0.021563163,STATIC
2018/3/20 11:19,0.012663333,STATIC
2018/3/20 11:19,0.071968952,STATIC
2018/3/20 11:19,0.032497846,STATIC
2018/3/20 11:19,0.039412054,STATIC
2018/3/20 11:19,0.034768664,STATIC
2018/3/20 11:19,0.027483813,STATIC
2018/3/20 11:20,0.015684706,STATIC
2018/3/20 11:20,0.007869562,STATIC
2018/3/20 11:20,0.053758162,STATIC
2018/3/20 11:20,0.085166719,STATIC
2018/3/20 11:20,0.117360428,STATIC
2018/3/20 11:20,0.108143747,STATIC
2018/3/20 11:20,0.07552291,STATIC
2018/3/20 11:20,0.010939835,STATIC
2018/3/20 11:20,0.05470457,STATIC
2018/3/20 11:20,0.211875058,STATIC
2018/3/20 11:20,0.013191285,STATIC
2018/3/20 11:20,0.023310727,STATIC
2018/3/20 11:20,0.119448231,STATIC
2018/3/20 11:20,0.103606177,STATIC
2018/3/20 11:20,0.069963062,STATIC
2018/3/20 11:20,0.461810708,STATIC
2018/3/20 11:20,0.982243559,HAND_MOBILE
2018/3/20 11:20,0.081594179,HAND_MOBILE
2018/3/20 11:20,0.14402965,HAND_MOBILE
2018/3/20 11:20,0.103572728,STATIC
2018/3/20 11:20,0.038012103,STATIC
2018/3/20 11:20,0.025005799,STATIC
2018/3/20 11:20,0.066023253,STATIC
2018/3/20 11:20,0.023286262,STATIC
2018/3/20 11:20,0.011978314,STATIC
2018/3/20 11:20,0.012462744,STATIC
2018/3/20 11:20,0.024027484,STATIC
2018/3/20 11:20,0.029616887,STATIC
2018/3/20 11:20,0.015022982,STATIC
2018/3/20 11:20,0.020136037,STATIC
2018/3/20 11:20,0.015664291,STATIC
2018/3/20 11:20,0.016561099,STATIC
2018/3/20 11:20,0.02964338,STATIC
2018/3/20 11:20,0.023088309,STATIC
2018/3/20 11:20,0.027667129,STATIC
2018/3/20 11:20,0.005280152,STATIC
2018/3/20 11:20,0.014991998,STATIC
2018/3/20 11:20,0.090792676,STATIC
2018/3/20 11:20,0.073027871,STATIC
2018/3/20 11:20,0.148609926,STATIC
2018/3/20 11:20,0.102607358,STATIC
2018/3/20 11:20,0.104175525,STATIC
2018/3/20 11:20,0.097334629,STATIC
2018/3/20 11:20,0.040627823,STATIC
2018/3/20 11:20,0.022314569,STATIC
2018/3/20 11:20,0.01857606,STATIC
2018/3/20 11:20,0.143750409,HAND_MOBILE
2018/3/20 11:20,0.065833806,HAND_MOBILE
2018/3/20 11:20,0.018452913,HAND_MOBILE
2018/3/20 11:20,0.438508061,HAND_MOBILE
2018/3/20 11:20,0.371485693,HAND_MOBILE
2018/3/20 11:20,0.103671308,HAND_MOBILE
2018/3/20 11:20,0.058044121,STATIC
2018/3/20 11:20,0.056194484,STATIC
2018/3/20 11:20,0.03329955,STATIC
2018/3/20 11:20,0.018443969,STATIC
2018/3/20 11:20,0.018558825,STATIC
2018/3/20 11:20,0.015216438,STATIC
2018/3/20 11:20,0.013822446,STATIC
2018/3/20 11:20,0.01682617,STATIC
2018/3/20 11:20,0.011768177,STATIC
2018/3/20 11:20,0.025799419,STATIC
2018/3/20 11:20,0.032624224,STATIC
2018/3/20 11:20,0.038695219,STATIC
2018/3/20 11:20,0.024247887,STATIC
2018/3/20 11:20,0.005605355,STATIC
2018/3/20 11:20,0.034366699,STATIC
2018/3/20 11:20,0.020754758,STATIC
2018/3/20 11:20,0.06327859,STATIC
2018/3/20 11:20,0.433306427,STATIC
2018/3/20 11:20,0.229415736,STATIC
2018/3/20 11:20,0.115465709,STATIC
2018/3/20 11:20,0.085795163,STATIC
2018/3/20 11:20,0.114532223,STATIC
2018/3/20 11:20,0.011352533,STATIC
2018/3/20 11:20,0.046839406,STATIC
2018/3/20 11:20,0.005523586,STATIC
2018/3/20 11:20,0.031507459,STATIC
2018/3/20 11:20,0.018553167,STATIC
2018/3/20 11:20,0.043229735,STATIC
2018/3/20 11:20,0.004737088,STATIC
2018/3/20 11:20,0.016363679,STATIC
2018/3/20 11:20,0.008243786,STATIC
2018/3/20 11:20,0.010053358,STATIC
2018/3/20 11:20,0.029818283,STATIC
2018/3/20 11:20,0.004021194,STATIC
2018/3/20 11:20,0.025712448,STATIC
2018/3/20 11:20,0.043433973,STATIC
2018/3/20 11:20,0.058596331,STATIC
2018/3/20 11:20,0.10521863,STATIC
2018/3/20 11:20,0.077638843,STATIC
2018/3/20 11:20,0.030713352,STATIC
2018/3/20 11:20,0.023537417,STATIC
2018/3/20 11:20,0.013369368,STATIC
2018/3/20 11:20,0.036430207,STATIC
2018/3/20 11:20,0.039022301,STATIC
2018/3/20 11:20,0.0457,STATIC
2018/3/20 11:20,0.006359245,STATIC
2018/3/20 11:20,0.012663333,STATIC
2018/3/20 11:20,0.00601415,STATIC
2018/3/20 11:20,0.004436215,STATIC
2018/3/20 11:20,0.0099,STATIC
2018/3/20 11:20,0.005938013,STATIC
2018/3/20 11:20,0.013994285,STATIC
2018/3/20 11:20,0.014969636,STATIC
2018/3/20 11:20,0.031090835,STATIC
2018/3/20 11:20,0.018090329,STATIC
2018/3/20 11:20,0.017092688,STATIC
2018/3/20 11:20,0.273937949,HAND_MOBILE
2018/3/20 11:20,0.225353323,HAND_MOBILE
2018/3/20 11:20,0.090102775,STATIC
2018/3/20 11:20,0.030781975,STATIC
2018/3/20 11:20,0.080402674,STATIC
2018/3/20 11:20,0.036545041,STATIC
2018/3/20 11:20,0.022870505,STATIC
2018/3/20 11:20,0.083533646,STATIC
2018/3/20 11:20,0.039277856,STATIC
2018/3/20 11:20,0.069211632,STATIC
2018/3/20 11:20,0.046546536,STATIC
2018/3/20 11:20,0.016878389,STATIC
2018/3/20 11:20,0.046311122,STATIC
2018/3/20 11:20,0.050964301,STATIC
2018/3/20 11:20,0.088194444,STATIC
2018/3/20 11:20,0.057782177,STATIC
2018/3/20 11:20,0.097109423,STATIC
2018/3/20 11:20,0.023568411,STATIC
2018/3/20 11:20,0.028655889,STATIC
2018/3/20 11:20,0.044622416,STATIC
2018/3/20 11:20,0.036944824,STATIC
2018/3/20 11:20,0.045217143,STATIC
2018/3/20 11:20,0.030844611,STATIC
2018/3/20 11:20,0.02531462,STATIC
2018/3/20 11:20,0.013108776,STATIC
2018/3/20 11:20,0.007185402,STATIC
2018/3/20 11:20,0.01357645,STATIC
2018/3/20 11:20,0.027914333,STATIC
2018/3/20 11:20,0.028270479,STATIC
2018/3/20 11:20,0.024735804,STATIC
2018/3/20 11:20,0.012707085,STATIC
2018/3/20 11:20,0.017678801,STATIC
2018/3/20 11:20,0.01298114,STATIC
2018/3/20 11:20,0.003238827,STATIC
2018/3/20 11:20,0.017964966,STATIC
2018/3/20 11:20,0.024740453,STATIC
2018/3/20 11:20,0.010654576,STATIC
2018/3/20 11:20,0.014100709,STATIC
2018/3/20 11:20,0.016975865,STATIC
2018/3/20 11:20,0.018193131,STATIC
2018/3/20 11:20,0.032678433,STATIC
2018/3/20 11:20,0.033286934,STATIC
2018/3/20 11:20,0.00150333,STATIC
2018/3/20 11:20,0.027142586,STATIC
2018/3/20 11:20,0.020370812,STATIC
2018/3/20 11:20,0.023542515,STATIC
2018/3/20 11:20,0.005736724,STATIC
2018/3/20 11:20,0.011022704,STATIC
2018/3/20 11:20,0.033455792,STATIC
2018/3/20 11:20,0.005601785,STATIC
2018/3/20 11:20,0.013000769,STATIC
2018/3/20 11:20,0.031238758,STATIC
2018/3/20 11:20,0.004402272,STATIC
2018/3/20 11:20,0.005279204,STATIC
2018/3/20 11:20,0.045384689,STATIC
2018/3/20 11:20,0.013100763,STATIC
2018/3/20 11:20,0.046078411,STATIC
2018/3/20 11:20,0.015605768,STATIC
2018/3/20 11:20,0.025005799,STATIC
2018/3/20 11:20,0.031678542,STATIC
2018/3/20 11:20,0.007116179,STATIC
2018/3/20 11:20,0.014852273,STATIC
2018/3/20 11:20,0.027600543,STATIC
2018/3/20 11:20,0.019854219,STATIC
2018/3/20 11:20,0.028987066,STATIC
2018/3/20 11:20,0.025752864,STATIC
2018/3/20 11:20,0.017649929,STATIC
2018/3/20 11:20,0.049924243,STATIC
2018/3/20 11:20,0.022100679,STATIC
2018/3/20 11:20,0.024480196,STATIC
2018/3/20 11:20,0.022776303,STATIC
2018/3/20 11:20,0.019456875,STATIC
2018/3/20 11:20,0.002158703,STATIC
2018/3/20 11:20,0.015307841,STATIC
2018/3/20 11:20,0.012974591,STATIC
2018/3/20 11:20,0.00087178,STATIC
2018/3/20 11:20,0.016122035,STATIC
2018/3/20 11:20,0.019510766,STATIC
2018/3/20 11:20,0.010182338,STATIC
2018/3/20 11:20,0.004198809,STATIC
2018/3/20 11:20,0.011391664,STATIC
2018/3/20 11:20,0.013303007,STATIC
2018/3/20 11:20,0.011300885,STATIC
2018/3/20 11:20,0.007387151,STATIC
2018/3/20 11:20,0.012088838,STATIC
2018/3/20 11:20,0.013097328,STATIC
2018/3/20 11:20,0.007201389,STATIC
2018/3/20 11:20,0.011802966,STATIC
2018/3/20 11:20,0.008201219,STATIC
2018/3/20 11:20,0.027785248,STATIC
2018/3/20 11:20,0.008084553,STATIC
2018/3/20 11:20,0.009003888,STATIC
2018/3/20 11:20,0.016785708,STATIC
2018/3/20 11:20,0.006356886,STATIC
2018/3/20 11:20,0.002547548,STATIC
2018/3/20 11:20,0.005927057,STATIC
2018/3/20 11:20,0.012211879,STATIC
2018/3/20 11:20,0.019525112,STATIC
2018/3/20 11:20,0.009571311,STATIC
2018/3/20 11:20,0.020544829,STATIC
2018/3/20 11:20,0.009201087,STATIC
2018/3/20 11:20,0.011193302,STATIC
2018/3/20 11:20,0.008833459,STATIC
2018/3/20 11:20,0.011193302,STATIC
2018/3/20 11:20,0.015815815,STATIC
2018/3/20 11:20,0.010908254,STATIC
2018/3/20 11:20,0.004616276,STATIC
2018/3/20 11:20,0.023790334,STATIC
2018/3/20 11:20,0.017402299,STATIC
2018/3/20 11:20,0.003237283,STATIC
2018/3/20 11:20,0.020678008,STATIC
2018/3/20 11:20,0.016686522,STATIC
2018/3/20 11:20,0.018696524,STATIC
2018/3/20 11:20,0.021330026,STATIC
2018/3/20 11:20,0.004382921,STATIC
2018/3/20 11:20,0.016822604,STATIC
2018/3/20 11:20,0.01487313,STATIC
2018/3/20 11:20,0.010056341,STATIC
2018/3/20 11:20,0.010380751,STATIC
2018/3/20 11:20,0.037536516,STATIC
2018/3/20 11:21,0.108567767,STATIC
2018/3/20 11:21,0.103344376,STATIC
2018/3/20 11:21,0.13444285,STATIC
2018/3/20 11:21,0.036163379,STATIC
2018/3/20 11:21,0.154974933,STATIC
2018/3/20 11:21,0.042600939,STATIC
2018/3/20 11:21,0.126608294,STATIC
2018/3/20 11:21,0.149630679,STATIC
2018/3/20 11:21,0.051097847,STATIC
2018/3/20 11:21,0.041414128,STATIC
2018/3/20 11:21,0.032814936,STATIC
2018/3/20 11:21,0.045157059,STATIC
2018/3/20 11:21,0.010482366,STATIC
2018/3/20 11:21,0.022659214,STATIC
2018/3/20 11:21,0.021273458,STATIC
2018/3/20 11:21,0.045824011,STATIC
2018/3/20 11:21,0.048279499,STATIC
2018/3/20 11:21,0.007494665,STATIC
2018/3/20 11:21,0.00735663,STATIC
2018/3/20 11:21,0.078929209,STATIC
2018/3/20 11:21,0.067857645,STATIC
2018/3/20 11:21,0.112432824,STATIC
2018/3/20 11:21,0.233299893,STATIC
2018/3/20 11:21,0.005106858,STATIC
2018/3/20 11:21,0.077631115,STATIC
2018/3/20 11:21,0.042875634,STATIC
2018/3/20 11:21,0.040177606,STATIC
2018/3/20 11:21,0.03004713,STATIC
2018/3/20 11:21,0.048409503,STATIC
2018/3/20 11:21,0.02548941,STATIC
2018/3/20 11:21,0.10628203,STATIC
2018/3/20 11:21,0.019024458,STATIC
2018/3/20 11:21,0.118828658,STATIC
2018/3/20 11:21,0.063202532,STATIC
2018/3/20 11:21,0.049132576,STATIC
2018/3/20 11:21,0.03635973,STATIC
2018/3/20 11:21,0.052181606,STATIC
2018/3/20 11:21,0.076403272,STATIC
2018/3/20 11:21,0.088721925,STATIC
2018/3/20 11:21,0.072190512,STATIC
2018/3/20 11:21,0.0608752,STATIC
2018/3/20 11:21,0.2113084,STATIC
2018/3/20 11:21,0.161110428,STATIC
2018/3/20 11:21,0.149706446,STATIC
2018/3/20 11:21,0.058784607,STATIC
2018/3/20 11:21,0.024259843,STATIC
2018/3/20 11:21,0.043200926,STATIC
2018/3/20 11:21,0.38732609,WALKING
2018/3/20 11:21,0.270005333,WALKING
2018/3/20 11:21,0.202065757,WALKING
2018/3/20 11:21,0.142334887,WALKING
2018/3/20 11:21,0.155846367,WALKING
2018/3/20 11:21,0.072463232,WALKING
2018/3/20 11:21,0.490464035,WALKING
2018/3/20 11:21,0.148863495,WALKING
2018/3/20 11:21,0.125445765,WALKING
2018/3/20 11:21,0.228249863,WALKING
2018/3/20 11:21,0.093214055,WALKING
2018/3/20 11:21,0.060569299,WALKING
2018/3/20 11:21,0.209334827,WALKING
2018/3/20 11:21,0.072893347,WALKING
2018/3/20 11:21,0.132720873,WALKING
2018/3/20 11:21,0.159022608,WALKING
2018/3/20 11:21,0.119185402,WALKING
2018/3/20 11:21,0.128732513,WALKING
2018/3/20 11:21,0.181329176,WALKING
2018/3/20 11:21,0.111033734,WALKING
2018/3/20 11:21,0.073350733,WALKING
2018/3/20 11:21,0.077574287,STATIC
2018/3/20 11:21,0.11865256,STATIC
2018/3/20 11:21,0.035929932,STATIC
2018/3/20 11:21,0.043954863,STATIC
2018/3/20 11:21,0.052590493,STATIC
2018/3/20 11:21,0.049401417,STATIC
2018/3/20 11:21,0.020286449,STATIC
2018/3/20 11:21,0.04705603,STATIC
2018/3/20 11:21,0.037900923,STATIC
2018/3/20 11:21,0.024632905,STATIC
2018/3/20 11:21,0.076398495,STATIC
2018/3/20 11:21,0.048981731,STATIC
2018/3/20 11:21,0.105289981,STATIC
2018/3/20 11:21,0.058446813,STATIC
2018/3/20 11:21,0.05147174,STATIC
2018/3/20 11:21,0.083701075,STATIC
2018/3/20 11:21,0.079739827,STATIC
2018/3/20 11:21,0.062924717,STATIC
2018/3/20 11:21,0.065771878,STATIC
2018/3/20 11:21,0.094697994,STATIC
2018/3/20 11:21,0.050005,STATIC
2018/3/20 11:21,0.075187299,STATIC
2018/3/20 11:21,0.099379726,STATIC
2018/3/20 11:21,0.113224865,STATIC
2018/3/20 11:21,0.069884619,STATIC
2018/3/20 11:21,0.233815333,STATIC
2018/3/20 11:21,0.122835622,STATIC
2018/3/20 11:21,0.056234598,STATIC
2018/3/20 11:21,0.062422031,STATIC
2018/3/20 11:21,0.064237761,STATIC
2018/3/20 11:21,0.037228752,STATIC
2018/3/20 11:21,0.017709037,STATIC
2018/3/20 11:21,0.002297825,STATIC
2018/3/20 11:21,0.021120606,STATIC
2018/3/20 11:21,0.020832187,STATIC
2018/3/20 11:21,0.021948121,STATIC
2018/3/20 11:21,0.030663822,STATIC
2018/3/20 11:21,0.022354865,STATIC
2018/3/20 11:21,0.073800136,STATIC
2018/3/20 11:21,0.093927259,STATIC
2018/3/20 11:21,0.035612779,STATIC
2018/3/20 11:21,0.044682211,STATIC
2018/3/20 11:21,0.024669212,STATIC
2018/3/20 11:21,0.154837399,STATIC
2018/3/20 11:21,0.218096699,WALKING
2018/3/20 11:21,0.255214126,WALKING
2018/3/20 11:21,0.278130815,WALKING
2018/3/20 11:21,0.124727142,WALKING
2018/3/20 11:21,0.413104938,WALKING
2018/3/20 11:21,0.014468587,STATIC
2018/3/20 11:21,0.052496952,STATIC
2018/3/20 11:21,0.283170249,WALKING
2018/3/20 11:21,0.139534082,WALKING
2018/3/20 11:21,0.151452699,STATIC
2018/3/20 11:21,0.045192145,STATIC
2018/3/20 11:21,0.54196224,WALKING
2018/3/20 11:21,0.091823309,WALKING
2018/3/20 11:21,0.240890411,WALKING
2018/3/20 11:21,0.054501651,STATIC
2018/3/20 11:21,0.057800346,STATIC
2018/3/20 11:21,0.056211387,STATIC
2018/3/20 11:21,0.060638189,STATIC
2018/3/20 11:21,0.056993333,STATIC
2018/3/20 11:21,0.060359423,STATIC
2018/3/20 11:21,0.057270673,STATIC
2018/3/20 11:21,0.049608669,STATIC
2018/3/20 11:21,0.059960487,STATIC
2018/3/20 11:21,0.055840577,STATIC
2018/3/20 11:21,0.055290144,STATIC
2018/3/20 11:21,0.057275125,STATIC
2018/3/20 11:21,0.054537327,STATIC
2018/3/20 11:21,0.054301657,STATIC
2018/3/20 11:21,0.053442118,STATIC
2018/3/20 11:21,0.059157502,STATIC
2018/3/20 11:21,0.051978553,STATIC
2018/3/20 11:21,0.056287121,STATIC
2018/3/20 11:21,0.053906957,STATIC
2018/3/20 11:21,0.054494403,STATIC
2018/3/20 11:21,0.053872442,STATIC
2018/3/20 11:21,0.054451997,STATIC
2018/3/20 11:21,0.05412735,STATIC
2018/3/20 11:21,0.05333451,STATIC
2018/3/20 11:21,0.053669731,STATIC
2018/3/20 11:21,0.053548483,STATIC
2018/3/20 11:21,0.051449781,STATIC
2018/3/20 11:21,0.054028326,STATIC
2018/3/20 11:21,0.052974145,STATIC
2018/3/20 11:21,0.053378741,STATIC
2018/3/20 11:21,0.05280625,STATIC
2018/3/20 11:21,0.050836404,STATIC
2018/3/20 11:21,0.051370809,STATIC
2018/3/20 11:21,0.052544172,STATIC
2018/3/20 11:21,0.148369033,STATIC
2018/3/20 11:21,0.048226341,STATIC
2018/3/20 11:21,0.040699386,STATIC
2018/3/20 11:21,0.028052451,STATIC
2018/3/20 11:21,0.065100768,STATIC
2018/3/20 11:21,0.202947949,WALKING
2018/3/20 11:21,0.21626026,WALKING
2018/3/20 11:21,0.197119532,WALKING
2018/3/20 11:21,0.214327063,WALKING
2018/3/20 11:21,0.333617266,WALKING
2018/3/20 11:21,0.030133204,STATIC
2018/3/20 11:21,0.304204158,WALKING
2018/3/20 11:21,0.169045674,WALKING
2018/3/20 11:21,0.373230264,WALKING
2018/3/20 11:21,0.195382087,WALKING
2018/3/20 11:21,0.052600665,WALKING
2018/3/20 11:21,0.228237201,WALKING
2018/3/20 11:21,0.103176887,WALKING
2018/3/20 11:21,0.170062371,WALKING
2018/3/20 11:21,0.040755858,STATIC
2018/3/20 11:21,0.276992581,WALKING
2018/3/20 11:21,0.200828285,STATIC
2018/3/20 11:21,0.162086181,STATIC
2018/3/20 11:21,0.109142659,STATIC
2018/3/20 11:21,0.132777935,STATIC
2018/3/20 11:21,0.033988822,STATIC
2018/3/20 11:21,0.062714751,STATIC
2018/3/20 11:21,0.062827064,STATIC
2018/3/20 11:21,0.026879546,STATIC
2018/3/20 11:21,0.066010908,STATIC
2018/3/20 11:21,0.056925741,STATIC
2018/3/20 11:21,0.04397397,STATIC
2018/3/20 11:21,0.030808116,STATIC
2018/3/20 11:21,0.092615549,STATIC
2018/3/20 11:21,0.146201094,WALKING
2018/3/20 11:21,0.158320782,WALKING
2018/3/20 11:21,0.295866473,WALKING
2018/3/20 11:21,0.095785751,STATIC
2018/3/20 11:21,0.03427696,STATIC
2018/3/20 11:21,0.155097002,WALKING
2018/3/20 11:21,0.076845885,STATIC
2018/3/20 11:21,0.052146524,STATIC
2018/3/20 11:21,0.153743162,WALKING
2018/3/20 11:21,0.113026723,STATIC
2018/3/20 11:21,0.1446821,STATIC
2018/3/20 11:21,0.151448143,WALKING
2018/3/20 11:21,0.143637425,WALKING
2018/3/20 11:21,0.158496309,WALKING
2018/3/20 11:21,0.053728484,STATIC
2018/3/20 11:21,0.236843493,WALKING
2018/3/20 11:21,0.127784271,WALKING
2018/3/20 11:21,0.218114672,WALKING
2018/3/20 11:21,0.093309003,STATIC
2018/3/20 11:21,0.163468529,WALKING
2018/3/20 11:21,0.515291646,WALKING
2018/3/20 11:21,0.050011599,STATIC
2018/3/20 11:21,0.054443181,STATIC
2018/3/20 11:21,0.052462749,STATIC
2018/3/20 11:21,0.051487863,STATIC
2018/3/20 11:21,0.051776732,STATIC
2018/3/20 11:21,0.049510706,STATIC
2018/3/20 11:21,0.052981695,STATIC
2018/3/20 11:21,0.050616499,STATIC
2018/3/20 11:21,0.050899705,STATIC
2018/3/20 11:21,0.05018446,STATIC
2018/3/20 11:21,0.050502574,STATIC
2018/3/20 11:21,0.049613506,STATIC
2018/3/20 11:21,0.049647054,STATIC
2018/3/20 11:21,0.049054358,STATIC
2018/3/20 11:21,0.047935269,STATIC
2018/3/20 11:21,0.048230074,STATIC
2018/3/20 11:21,0.049484543,STATIC
2018/3/20 11:21,0.050247985,STATIC
2018/3/20 11:21,0.046606652,STATIC
2018/3/20 11:21,0.048086797,STATIC
2018/3/20 11:21,0.04592581,STATIC
2018/3/20 11:21,0.046310582,STATIC
2018/3/20 11:21,0.354201383,STATIC
2018/3/20 11:21,0.129864968,STATIC
2018/3/20 11:21,0.033941273,STATIC
2018/3/20 11:21,0.073541689,STATIC
2018/3/20 11:21,0.625041455,STATIC
2018/3/20 11:21,0.227852716,STATIC
2018/3/20 11:21,0.06529709,STATIC
2018/3/20 11:21,0.294096107,STATIC
2018/3/20 11:21,0.131616754,STATIC
2018/3/20 11:21,0.347878959,STATIC
2018/3/20 11:21,0.276822741,STATIC
2018/3/20 11:21,0.608946131,STATIC
2018/3/20 11:21,0.129543313,STATIC
2018/3/20 11:21,0.168295484,STATIC
2018/3/20 11:21,0.29938507,STATIC
2018/3/20 11:21,0.042918877,STATIC
2018/3/20 11:21,0.114600916,STATIC
2018/3/20 11:21,0.06368689,STATIC
2018/3/20 11:21,0.098916834,STATIC
2018/3/20 11:21,0.070567627,STATIC
2018/3/20 11:21,0.1045111,STATIC
2018/3/20 11:21,0.062531352,STATIC
2018/3/20 11:21,0.068101909,STATIC
2018/3/20 11:21,0.052160138,STATIC
2018/3/20 11:21,0.043184372,STATIC
2018/3/20 11:21,0.042475522,STATIC
2018/3/20 11:21,0.035573867,STATIC
2018/3/20 11:21,0.041248758,STATIC
2018/3/20 11:21,0.023334524,STATIC
2018/3/20 11:21,0.031659438,STATIC
2018/3/20 11:21,0.034998429,STATIC
2018/3/20 11:21,0.045918624,STATIC
2018/3/20 11:21,0.04666219,STATIC
2018/3/20 11:21,0.04270281,STATIC
2018/3/20 11:21,0.009776502,STATIC
2018/3/20 11:21,0.050786612,STATIC
2018/3/20 11:21,0.052395801,STATIC
2018/3/20 11:21,0.037921366,STATIC
2018/3/20 11:21,0.030765403,STATIC
2018/3/20 11:21,0.056229796,STATIC
2018/3/20 11:21,0.038565658,STATIC
2018/3/20 11:21,0.042533751,STATIC
2018/3/20 11:21,0.054882238,STATIC
2018/3/20 11:21,0.283353913,WALKING
2018/3/20 11:21,0.169104317,WALKING
2018/3/20 11:21,0.269665941,WALKING
2018/3/20 11:21,0.044758016,STATIC
2018/3/20 11:21,0.124040235,STATIC
2018/3/20 11:21,0.23014628,WALKING
2018/3/20 11:21,0.198692551,WALKING
2018/3/20 11:21,0.190940279,WALKING
2018/3/20 11:21,0.081968775,STATIC
2018/3/20 11:21,0.104116137,WALKING
2018/3/20 11:21,0.263145929,WALKING
2018/3/20 11:21,1.147070543,WALKING
2018/3/20 11:21,0.874676586,WALKING
2018/3/20 11:21,0.041791028,STATIC
2018/3/20 11:21,0.035092307,STATIC
2018/3/20 11:21,0.038002368,STATIC
2018/3/20 11:21,0.039171546,STATIC
2018/3/20 11:21,0.038857818,STATIC
2018/3/20 11:21,0.039063026,STATIC
2018/3/20 11:21,0.039124673,STATIC
2018/3/20 11:21,0.038026701,STATIC
2018/3/20 11:21,0.03752759,STATIC
2018/3/20 11:21,0.036380489,STATIC
2018/3/20 11:21,0.037550366,STATIC
2018/3/20 11:21,0.037408822,STATIC
2018/3/20 11:21,0.035135594,STATIC
2018/3/20 11:21,0.037080453,STATIC
2018/3/20 11:21,0.036208701,STATIC
2018/3/20 11:21,0.036214362,STATIC
2018/3/20 11:21,0.037331086,STATIC
2018/3/20 11:21,0.037080453,STATIC
2018/3/20 11:21,0.036262791,STATIC
2018/3/20 11:21,0.037912663,STATIC
2018/3/20 11:21,0.035011712,STATIC
2018/3/20 11:21,0.035269392,STATIC
2018/3/20 11:21,0.035689774,STATIC
2018/3/20 11:21,0.035942732,STATIC
2018/3/20 11:21,0.035554043,STATIC
2018/3/20 11:21,0.035280731,STATIC
2018/3/20 11:21,0.036190745,STATIC
2018/3/20 11:21,0.035450388,STATIC
2018/3/20 11:21,0.035232655,STATIC
2018/3/20 11:21,0.036605464,STATIC
2018/3/20 11:21,0.034909025,STATIC
2018/3/20 11:21,0.035147973,STATIC
2018/3/20 11:21,0.035315153,STATIC
2018/3/20 11:21,0.032973626,STATIC
2018/3/20 11:21,0.03416987,STATIC
2018/3/20 11:21,0.035267124,STATIC
2018/3/20 11:21,0.033110723,STATIC
2018/3/20 11:21,0.033290689,STATIC
2018/3/20 11:21,0.034503043,STATIC
2018/3/20 11:21,0.03408284,STATIC
2018/3/20 11:21,0.032939945,STATIC
2018/3/20 11:21,0.034368008,STATIC
2018/3/20 11:21,0.033158257,STATIC
2018/3/20 11:21,0.034297668,STATIC
2018/3/20 11:21,0.03487836,STATIC
2018/3/20 11:21,0.034261932,STATIC
2018/3/20 11:21,0.034256386,STATIC
2018/3/20 11:21,0.032791615,STATIC
2018/3/20 11:21,0.032769193,STATIC
2018/3/20 11:21,0.032253217,STATIC
2018/3/20 11:21,0.032403086,STATIC
2018/3/20 11:21,0.033093957,STATIC
2018/3/20 11:21,0.032797561,STATIC
2018/3/20 11:21,0.033902655,STATIC
2018/3/20 11:21,0.033072496,STATIC
2018/3/20 11:21,0.033095468,STATIC
2018/3/20 11:21,0.031990467,STATIC
2018/3/20 11:21,0.033193072,STATIC
2018/3/20 11:21,0.03238935,STATIC
2018/3/20 11:21,0.032179807,STATIC
2018/3/20 11:21,0.033486415,STATIC
2018/3/20 11:21,0.032834585,STATIC
2018/3/20 11:21,0.031316609,STATIC
2018/3/20 11:21,0.031801887,STATIC
2018/3/20 11:21,0.030765403,STATIC
2018/3/20 11:21,0.032334192,STATIC
2018/3/20 11:21,0.031317886,STATIC
2018/3/20 11:21,0.030120757,STATIC
2018/3/20 11:21,0.045355595,STATIC
2018/3/20 11:21,0.122059699,STATIC
2018/3/20 11:21,0.173954649,WALKING
2018/3/20 11:21,0.191867558,WALKING
2018/3/20 11:21,0.209420629,WALKING
2018/3/20 11:21,0.043181941,STATIC
2018/3/20 11:21,0.229802763,WALKING
2018/3/20 11:21,0.166665923,WALKING
2018/3/20 11:21,0.512839215,WALKING
