date,x,y,z,activity
2018-03-19 15:58:53,0.77,-0.43,0.18,
2018-03-19 15:58:53,0.69,-0.03,0.73,
2018-03-19 15:58:53,0.63,-0.13,0.95,
2018-03-19 15:58:53,0.39,-0.11,0.86,
2018-03-19 15:58:53,-0.19,-0.26,1.31,
2018-03-19 15:58:53,-0.09,0.07,0.93,
2018-03-19 15:58:53,-0.17,0.18,1.07,
2018-03-19 15:58:53,-0.14,-0.0,0.89,
2018-03-19 15:58:53,-0.29,-0.01,1.09,
2018-03-19 15:58:53,-0.22,-0.03,0.98,
2018-03-19 15:58:53,-0.2,-0.04,0.96,
2018-03-19 15:58:53,-0.21,-0.04,0.98,
2018-03-19 15:58:53,-0.27,-0.08,1.01,
2018-03-19 15:58:53,-0.35,0.51,1.3,
2018-03-19 15:58:54,-0.33,0.27,1.24,
2018-03-19 15:58:54,-0.2,0.15,0.98,
2018-03-19 15:58:54,-0.8,0.11,0.3,
2018-03-19 15:58:54,-0.96,0.15,0.15,
2018-03-19 15:58:54,-0.94,-0.07,-0.03,
2018-03-19 15:58:54,-0.89,0.03,-0.1,
2018-03-19 15:58:54,-1.05,0.04,-0.15,
2018-03-19 15:58:54,-0.92,0.03,-0.12,
2018-03-19 15:58:54,-0.89,0.05,-0.13,
2018-03-19 15:58:54,-0.98,0.0,-0.18,
2018-03-19 15:58:55,-0.96,0.0,-0.17,
2018-03-19 15:58:55,-0.96,0.03,-0.19,
2018-03-19 15:58:55,-0.97,0.01,-0.18,
2018-03-19 15:58:55,-0.94,-0.01,-0.2,
2018-03-19 15:58:55,-0.95,0.03,-0.16,
2018-03-19 15:58:55,-0.95,0.01,-0.17,
2018-03-19 15:58:55,-0.93,0.03,-0.14,
2018-03-19 15:58:55,-1.0,-0.01,-0.14,
2018-03-19 15:58:55,-0.94,-0.01,-0.19,
2018-03-19 15:58:55,-1.0,-0.0,-0.17,
2018-03-19 15:58:55,-0.92,-0.01,-0.17,
2018-03-19 15:58:55,-0.96,0.01,-0.17,
2018-03-19 15:58:55,-0.93,-0.0,-0.21,
2018-03-19 15:58:55,-0.95,0.0,-0.19,
2018-03-19 15:58:56,-0.92,0.01,-0.2,
2018-03-19 15:58:56,-0.93,0.0,-0.19,
2018-03-19 15:58:56,-0.94,0.02,-0.17,
2018-03-19 15:58:56,-0.98,-0.01,-0.19,
2018-03-19 15:58:56,-0.96,-0.01,-0.19,
2018-03-19 15:58:56,-0.95,-0.01,-0.21,
2018-03-19 15:58:56,-0.97,-0.02,-0.21,
2018-03-19 15:58:56,-0.98,-0.02,-0.21,
2018-03-19 15:58:56,-0.95,-0.01,-0.19,
2018-03-19 15:58:57,-0.94,-0.0,-0.2,
2018-03-19 15:58:57,-0.93,-0.0,-0.19,
2018-03-19 15:58:57,-0.95,0.0,-0.2,
2018-03-19 15:58:57,-0.95,0.0,-0.21,
2018-03-19 15:58:57,-0.95,-0.0,-0.2,
2018-03-19 15:58:57,-0.95,-0.02,-0.19,
2018-03-19 15:58:57,-0.95,-0.0,-0.2,
2018-03-19 15:58:57,-0.96,-0.01,-0.18,
2018-03-19 15:58:57,-0.97,-0.02,-0.2,
2018-03-19 15:58:57,-0.94,0.01,-0.18,
2018-03-19 15:58:57,-0.96,-0.0,-0.19,
2018-03-19 15:58:57,-0.94,-0.02,-0.17,
2018-03-19 15:58:57,-0.96,-0.01,-0.2,
2018-03-19 15:58:58,-0.96,-0.0,-0.18,
2018-03-19 15:58:58,-0.95,0.01,-0.21,
2018-03-19 15:58:58,-0.95,0.0,-0.22,
2018-03-19 15:58:58,-0.92,-0.0,-0.2,
2018-03-19 15:58:58,-0.96,-0.0,-0.21,
2018-03-19 15:58:58,-0.95,-0.02,-0.23,
2018-03-19 15:58:58,-0.96,0.0,-0.22,
2018-03-19 15:58:58,-0.95,0.01,-0.22,
2018-03-19 15:58:58,-0.93,-0.01,-0.21,
2018-03-19 15:58:58,-0.96,0.01,-0.19,
2018-03-19 15:58:58,-0.94,-0.0,-0.24,
2018-03-19 15:58:59,-0.95,0.01,-0.21,
2018-03-19 15:58:59,-0.96,-0.0,-0.22,
2018-03-19 15:58:59,-0.96,0.0,-0.2,
2018-03-19 15:58:59,-0.92,-0.01,-0.22,
2018-03-19 15:58:59,-0.96,0.01,-0.24,
2018-03-19 15:58:59,-0.97,-0.01,-0.2,
2018-03-19 15:58:59,-0.94,-0.01,-0.2,
2018-03-19 15:58:59,-0.97,-0.01,-0.18,
2018-03-19 15:58:59,-0.94,-0.0,-0.17,
2018-03-19 15:58:59,-0.99,-0.05,-0.18,
2018-03-19 15:58:59,-0.91,0.0,-0.18,
2018-03-19 15:58:59,-0.98,-0.01,-0.15,
2018-03-19 15:58:59,-0.91,0.02,-0.07,
2018-03-19 15:58:59,-0.74,0.14,0.13,
2018-03-19 15:59:00,-0.8,0.19,0.6,
2018-03-19 15:59:00,-0.94,0.29,0.87,
2018-03-19 15:59:00,0.1,-0.01,0.67,
2018-03-19 15:59:00,-0.03,0.25,0.98,
2018-03-19 15:59:00,0.08,-0.13,1.46,
2018-03-19 15:59:00,0.46,-0.26,0.6,
2018-03-19 15:59:00,0.55,0.08,1.06,
2018-03-19 15:59:00,0.53,-0.46,0.33,
2018-03-19 15:59:00,0.65,-0.18,0.72,
