date,lux,tem_in,tem_win,sonar_in,sonar_out,move,p,adx,ady,adz,awx,awy,awz,mox,moy,moz,activity,
2018/3/20 12:12,18,19,17.2,359,367,0,6,-0.93,0,-0.21,-0.94,-0.02,-0.02,-0.0336,-0.0232,-0.0232,STAND,
2018/3/20 12:12,18,19,17.2,352,360,0,6,-0.94,0,-0.19,-0.93,-0.02,-0.03,0.0431,0.0477,0.0477,STAND,
2018/3/20 12:12,18,19,17.2,354,350,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,0.0552,0.0197,0.0197,STAND,
2018/3/20 12:12,18,19,17.2,356,360,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.01,0.0519,0.0506,0.0506,STAND,
2018/3/20 12:12,18,19,17.2,352,353,1,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,0.0104,0.0185,0.0185,STAND,
2018/3/20 12:12,18,19,17.2,351,353,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0302,-0.005,-0.005,STAND,
2018/3/20 12:12,18,19,17.2,360,356,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.01,0.0032,-0.0192,-0.0192,STAND,
2018/3/20 12:12,18,19,17.2,353,345,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,0.0207,0.0289,0.0289,STAND,
2018/3/20 12:12,18,19,17.2,351,342,0,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.02,-0.0016,0.002,0.002,STAND,
2018/3/20 12:12,18,19,17.2,352,342,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,0.0031,-0.0168,-0.0168,STAND,
2018/3/20 12:12,18,19,17.2,351,358,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.03,0.0193,0.0124,0.0124,STAND,
2018/3/20 12:12,18,19,19,354,366,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0014,0.0041,0.0041,STAND,
2018/3/20 12:12,18,19,17.2,354,346,0,6,-0.94,-0.01,-0.2,-0.93,-0.02,-0.02,0.0094,-0.0089,-0.0089,STAND,
2018/3/20 12:12,18,19,17.3,350,346,0,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0029,-0.0058,-0.0058,STAND,
2018/3/20 12:12,18,19,17.3,357,350,1,6,-0.93,0,-0.22,-0.94,-0.02,-0.03,0.0042,0.0172,0.0172,STAND,
2018/3/20 12:12,18,19,17.3,352,346,1,6,-0.93,-0.01,-0.21,-0.93,-0.02,-0.02,0.0071,0.0105,0.0105,STAND,
2018/3/20 12:12,18,19,17.3,350,361,1,6,-0.93,0,-0.22,-0.94,-0.02,-0.03,-0.008,-0.0003,-0.0003,STAND,
2018/3/20 12:12,18,19,17.2,350,362,1,6,-0.93,0,-0.22,-0.94,-0.02,-0.02,0.0104,0.0247,0.0247,STAND,
2018/3/20 12:12,18,19,17.2,359,358,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,0.0118,0.013,0.013,STAND,
2018/3/20 12:12,18,19,17.2,353,366,1,6,-0.93,-0.01,-0.22,-0.95,-0.02,-0.02,-0.0133,-0.005,-0.005,STAND,
2018/3/20 12:12,18,19,17.2,359,366,1,6,-0.93,0,-0.21,-0.93,-0.02,-0.03,-0.0085,-0.0036,-0.0036,STAND,
2018/3/20 12:12,18,19,17.2,360,375,0,5,-0.94,-0.01,-0.22,-0.94,-0.02,-0.02,0.0113,0.0234,0.0234,STAND,
2018/3/20 12:12,18,19,17.2,350,356,0,6,-0.93,0,-0.23,-0.94,-0.02,-0.02,-0.001,0.0032,0.0032,STAND,
2018/3/20 12:12,18,19,17.2,355,351,1,6,-0.94,0,-0.22,-0.94,-0.02,-0.03,0.0157,0.0074,0.0074,STAND,
2018/3/20 12:12,18,19,17.2,356,358,1,6,-0.93,-0.01,-0.23,-0.94,-0.02,-0.02,0,0.0134,0.0134,STAND,
2018/3/20 12:12,18,19,17.2,353,353,1,6,-0.93,-0.01,-0.21,-0.95,-0.02,-0.01,0.0115,-0.0032,-0.0032,STAND,
2018/3/20 12:12,18,19,17.2,353,352,1,6,-0.93,0,-0.21,-0.94,-0.03,-0.02,0.0067,0.014,0.014,STAND,
2018/3/20 12:12,18,19,17.2,357,347,1,6,-0.93,0,-0.22,-0.94,-0.02,-0.02,-0.0301,-0.0156,-0.0156,STAND,
2018/3/20 12:12,18,19,17.2,351,345,1,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.02,0.0292,0.0308,0.0308,STAND,
2018/3/20 12:12,18,19,17.2,358,369,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,-0.0055,0.0051,0.0051,STAND,
2018/3/20 12:12,18,19,17.3,357,364,1,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.01,-0.011,-0.0365,-0.0365,STAND,
2018/3/20 12:12,18,19,17.3,359,366,1,6,-0.93,0,-0.22,-0.94,-0.02,-0.03,0.022,0.0282,0.0282,STAND,
2018/3/20 12:12,18,19,17.3,359,364,1,6,-0.94,-0.01,-0.21,-0.94,-0.02,-0.03,0.0053,0,0,STAND,
2018/3/20 12:12,18,19,17.3,355,365,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.03,-0.0167,-0.0153,-0.0153,STAND,
2018/3/20 12:12,18,19,17.3,352,352,1,6,-0.94,0,-0.23,-0.94,-0.02,-0.02,0.0075,0.0145,0.0145,STAND,
2018/3/20 12:12,18,19,17.3,351,350,1,6,-0.93,-0.01,-0.22,-0.95,-0.02,-0.01,0.0024,-0.0081,-0.0081,STAND,
2018/3/20 12:12,18,19,17.3,352,342,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,0.0435,0.0317,0.0317,STAND,
2018/3/20 12:12,18,19,17.3,352,352,1,6,-0.94,0,-0.21,-0.94,-0.02,-0.02,-0.0519,-0.0239,-0.0239,STAND,
2018/3/20 12:12,18,19,17.3,351,357,1,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.03,0.0344,0.0305,0.0305,STAND,
2018/3/20 12:12,18,19,17.3,350,349,1,6,-0.93,-0.01,-0.19,-0.95,-0.02,-0.02,-0.0112,0.0114,0.0114,STAND,
2018/3/20 12:12,18,19,17.3,352,363,1,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.01,0.0109,-0.005,-0.005,STAND,
2018/3/20 12:12,18,19,17.3,360,350,0,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,-0.0108,0.0009,0.0009,STAND,
2018/3/20 12:12,18,19,17.3,357,350,0,5,-0.93,-0.01,-0.2,-0.94,-0.03,-0.02,-0.0054,-0.0079,-0.0079,STAND,
2018/3/20 12:12,18,19,17.3,357,361,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0036,0.0192,0.0192,STAND,
2018/3/20 12:12,18,19,17.3,351,347,0,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,0.0066,0.0054,0.0054,STAND,
2018/3/20 12:12,18,19,17.3,351,353,0,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,-0.0051,-0.0022,-0.0022,STAND,
2018/3/20 12:12,20,19,17.3,355,362,1,6,-0.94,0,-0.2,-0.95,-0.02,-0.02,0.0388,0.0297,0.0297,WALKING,
2018/3/20 12:12,18,19,17.3,354,353,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.016,-0.0112,-0.0112,WALKING,
2018/3/20 12:12,18,19,17.3,353,343,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.03,-0.0078,-0.0144,-0.0144,WALKING,
2018/3/20 12:12,18,19,17.3,357,349,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.0081,0.0091,0.0091,WALKING,
2018/3/20 12:12,18,19,17.3,357,363,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.01,-0.0092,0.0016,0.0016,WALKING,
2018/3/20 12:12,18,19,17.3,352,349,1,6,-0.94,0,-0.2,-0.94,-0.01,-0.03,-0.0048,-0.0009,-0.0009,WALKING,
2018/3/20 12:12,18,19,17.3,354,350,1,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.03,-0.0105,-0.002,-0.002,WALKING,
2018/3/20 12:12,18,19,17.3,355,370,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,0.0093,0.0184,0.0184,WALKING,
2018/3/20 12:12,18,19,17.4,360,369,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0198,-0.0004,-0.0004,WALKING,
2018/3/20 12:12,18,19,17.4,357,364,1,6,-0.93,-0.01,-0.19,-0.93,-0.02,-0.02,0.0142,0.0004,0.0004,WALKING,
2018/3/20 12:12,18,19,17.4,354,350,1,6,-0.93,-0.01,-0.2,-0.94,-0.03,-0.02,-0.0057,0.0136,0.0136,WALKING,
2018/3/20 12:12,18,19,17.4,354,368,1,6,-0.93,0,-0.19,-0.95,-0.03,-0.02,-0.0001,0.0001,0.0001,WALKING,
2018/3/20 12:12,18,19,17.3,353,350,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0058,0.001,0.001,WALKING,
2018/3/20 12:12,18,19,17.3,359,357,1,6,-0.93,-0.01,-0.19,-0.94,-0.03,-0.02,-0.0043,0.006,0.006,WALKING,
2018/3/20 12:12,18,19,17.3,350,351,1,6,-0.93,-0.01,-0.2,-0.95,-0.03,-0.02,0.0123,0.0197,0.0197,WALKING,
2018/3/20 12:12,20,19,17.4,354,356,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.01,0.0009,-0.008,-0.008,WALKING,
2018/3/20 12:12,20,19,17.4,359,371,0,6,-0.93,0,-0.2,-0.95,-0.02,-0.01,0.0041,0.0005,0.0005,WALKING,
2018/3/20 12:12,20,19,17.3,357,358,0,6,-0.93,-0.01,-0.2,-0.94,-0.03,-0.02,0.0195,0.0154,0.0154,WALKING,
2018/3/20 12:12,20,19,17.3,352,363,0,6,-0.93,-0.01,-0.21,-0.95,-0.03,-0.02,-0.0188,-0.0065,-0.0065,WALKING,
2018/3/20 12:12,20,19,17.3,355,353,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0017,0.0028,0.0028,WALKING,
2018/3/20 12:12,20,19,17.3,356,361,0,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,0.0001,0.0038,0.0038,WALKING,
2018/3/20 12:12,20,19,17.4,358,357,0,5,-0.93,0,-0.2,-0.94,-0.03,-0.03,-0.0073,-0.0134,-0.0134,WALKING,
2018/3/20 12:12,20,19,17.4,353,365,0,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0067,-0.0009,-0.0009,WALKING,
2018/3/20 12:13,18,19,17.4,355,364,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.01,-0.0064,-0.0016,-0.0016,WALKING,
2018/3/20 12:13,20,19,17.4,355,359,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,0.0129,0.0217,0.0217,WALKING,
2018/3/20 12:13,34,19,17.4,350,356,1,6,-0.94,-0.01,-0.19,-0.94,-0.03,-0.02,-0.0136,-0.0091,-0.0091,WALKING,
2018/3/20 12:13,34,19,17.4,353,345,1,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,0.0143,-0.0036,-0.0036,WALKING,
2018/3/20 12:13,36,19,17.4,358,369,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.03,-0.003,0.0099,0.0099,WALKING,
2018/3/20 12:13,34,19,17.4,359,365,0,6,-0.93,0,-0.2,-0.94,-0.03,-0.02,-0.0212,-0.0109,-0.0109,WALKING,
2018/3/20 12:13,34,19,17.4,350,359,0,6,-0.93,-0.01,-0.2,-0.93,-0.02,-0.02,0.0171,0.0124,0.0124,WALKING,
2018/3/20 12:13,34,19,17.4,359,367,0,6,-0.93,0,-0.21,-0.94,-0.03,-0.03,-0.0104,-0.0071,-0.0071,WALKING,
2018/3/20 12:13,34,19,17.4,358,362,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,0.001,-0.0077,-0.0077,WALKING,
2018/3/20 12:13,34,19,17.4,360,368,1,6,-0.94,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0033,-0.001,-0.001,WALKING,
2018/3/20 12:13,34,19,17.4,351,352,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.01,-0.0001,-0.0019,-0.0019,WALKING,
2018/3/20 12:13,34,19,17.4,359,357,0,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,0.0101,-0.0002,-0.0002,WALKING,
2018/3/20 12:13,34,19.1,17.4,353,359,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.03,-0.0089,-0.0069,-0.0069,WALKING,
2018/3/20 12:13,34,19.1,17.4,360,372,0,6,-0.94,-0.01,-0.2,-0.94,-0.01,-0.02,-0.0015,-0.0016,-0.0016,WALKING,
2018/3/20 12:13,34,19.1,17.4,354,352,0,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.01,-0.01,-0.0032,-0.0032,WALKING,
2018/3/20 12:13,34,19.1,17.4,353,348,0,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,-0.0019,0.0007,0.0007,WALKING,
2018/3/20 12:13,34,19.1,17.4,358,359,0,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.03,0.0063,0.0006,0.0006,WALKING,
2018/3/20 12:13,34,19.1,17.4,355,363,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,-0.0121,-0.0159,-0.0159,WALKING,
2018/3/20 12:13,34,19.1,17.4,356,371,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,0.0152,0.0158,0.0158,WALKING,
2018/3/20 12:13,34,19,17.4,354,353,1,6,-0.93,0,-0.2,-0.95,-0.03,-0.02,0.0034,-0.0053,-0.0053,WALKING,
2018/3/20 12:13,35,19,17.4,355,366,1,5,-0.93,-0.01,-0.19,-0.94,-0.03,-0.02,0.0033,-0.0032,-0.0032,WALKING,
2018/3/20 12:13,34,19,17.4,356,369,1,6,-0.93,-0.01,-0.22,-0.94,-0.03,-0.02,-0.0085,-0.0099,-0.0099,WALKING,
2018/3/20 12:13,33,19,17.4,350,354,1,6,-0.93,0,-0.21,-0.94,-0.02,-0.03,0.0002,-0.0094,-0.0094,WALKING,
2018/3/20 12:13,34,19.1,17.4,353,363,1,6,-0.93,-0.01,-0.22,-0.94,-0.03,-0.02,-0.0135,-0.0034,-0.0034,WALKING,
2018/3/20 12:13,34,19.1,17.4,350,349,1,6,-0.94,0,-0.22,-0.94,-0.02,-0.02,-0.0227,0.0055,0.0055,WALKING,
2018/3/20 12:13,33,19.1,17.5,352,356,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.01,-0.0368,-0.0209,-0.0209,WALKING,
2018/3/20 12:13,34,19.1,17.5,359,350,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,0.0355,0.035,0.035,WALKING,
2018/3/20 12:13,34,19,17.5,357,361,1,6,-0.94,0,-0.21,-0.94,-0.03,-0.02,-0.0632,-0.0621,-0.0621,WALKING,
2018/3/20 12:13,34,19,17.5,357,360,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,-0.0342,-0.0268,-0.0268,WALKING,
2018/3/20 12:13,34,19,17.5,351,344,1,6,-0.93,0,-0.23,-0.94,-0.02,-0.03,0.0202,0.035,0.035,WALKING,
2018/3/20 12:13,34,19,17.5,351,348,1,5,-0.94,-0.01,-0.22,-0.94,-0.03,-0.02,-0.0136,0.0077,0.0077,WALKING,
2018/3/20 12:13,33,19,17.5,359,365,1,6,-0.93,0,-0.23,-0.93,-0.02,-0.03,-0.0039,0.017,0.017,WALKING,
2018/3/20 12:13,34,19,17.5,359,360,1,6,-0.93,0,-0.21,-0.94,-0.02,-0.03,0.0365,0.0223,0.0223,WALKING,
2018/3/20 12:13,33,19,17.5,357,351,1,6,-0.92,0,-0.21,-0.94,-0.02,-0.02,0.0738,0.0291,0.0291,WALKING,
2018/3/20 12:13,35,19,17.5,360,352,1,6,-0.94,0,-0.22,-0.94,-0.02,-0.02,0.0265,-0.0011,-0.0011,WALKING,
2018/3/20 12:13,35,19,17.5,350,363,1,6,-0.93,0,-0.22,-0.95,-0.03,-0.02,0.0295,-0.0047,-0.0047,WALKING,
2018/3/20 12:13,35,19,17.5,359,371,1,6,-0.94,-0.01,-0.22,-0.94,-0.02,-0.02,0.002,-0.0214,-0.0214,WALKING,
2018/3/20 12:13,35,19,17.5,351,342,1,5,-0.93,-0.01,-0.22,-0.95,-0.02,-0.01,0.0036,-0.0011,-0.0011,WALKING,
2018/3/20 12:13,35,19,17.5,358,359,1,5,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,0.0143,0.0047,0.0047,WALKING,
2018/3/20 12:13,35,19.1,17.5,353,366,1,6,-0.93,0,-0.21,-0.94,-0.03,-0.02,-0.0002,-0.0017,-0.0017,WALKING,
2018/3/20 12:13,35,19.1,17.5,359,356,1,6,-0.94,-0.01,-0.22,-0.95,-0.02,-0.02,-0.0104,-0.005,-0.005,WALKING,
2018/3/20 12:13,20,19.1,17.5,356,371,1,6,-0.93,-0.01,-0.23,-0.94,-0.02,-0.01,-0.0067,0.0151,0.0151,WALKING,
2018/3/20 12:13,20,19.1,17.5,356,352,1,6,-0.94,0,-0.22,-0.95,-0.02,-0.02,0.0038,-0.0038,-0.0038,WALKING,
2018/3/20 12:13,20,19,17.5,353,356,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,-0.0102,-0.0038,-0.0038,WALKING,
2018/3/20 12:13,20,19,17.5,357,358,1,6,-0.93,-0.01,-0.21,-0.94,-0.02,-0.02,-0.0157,-0.0015,-0.0015,WALKING,
2018/3/20 12:13,20,19,17.5,355,355,0,6,-0.93,0,-0.22,-0.94,-0.02,-0.03,0.0155,0.0128,0.0128,WALKING,
2018/3/20 12:13,20,19,17.5,355,359,0,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,-0.009,-0.0136,-0.0136,WALKING,
2018/3/20 12:13,20,19.1,17.5,354,360,0,6,-0.93,-0.01,-0.2,-0.94,-0.01,-0.03,-0.0005,-0.013,-0.013,WALKING,
2018/3/20 12:13,18,19.1,17.5,360,367,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0111,0.0109,0.0109,WALKING,
2018/3/20 12:13,18,19.1,17.5,353,356,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0197,0.0115,0.0115,WALKING,
2018/3/20 12:13,18,19.1,17.5,355,352,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0326,-0.0108,-0.0108,WALKING,
2018/3/20 12:13,18,19.1,17.5,350,355,1,6,-0.93,0,-0.19,-0.94,-0.02,-0.02,0.001,-0.0051,-0.0051,WALKING,
2018/3/20 12:13,18,19.1,17.5,352,343,1,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,0.0077,0.0253,0.0253,WALKING,
2018/3/20 12:13,18,19.1,17.5,359,351,1,6,-0.93,-0.01,-0.2,-0.95,-0.03,-0.02,0.0007,-0.0157,-0.0157,WALKING,
2018/3/20 12:13,18,19.1,17.5,358,361,1,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.02,0.0012,-0.0101,-0.0101,WALKING,
2018/3/20 12:13,18,19.1,17.5,350,365,1,6,-0.93,0,-0.2,-0.95,-0.02,-0.02,0.0039,0.0057,0.0057,WALKING,
2018/3/20 12:13,18,19.1,17.5,353,353,1,5,-0.93,-0.01,-0.2,-0.94,-0.02,-0.03,0.0006,0.002,0.002,WALKING,
2018/3/20 12:13,18,19.1,17.5,354,358,1,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,0.0134,0.0088,0.0088,WALKING,
2018/3/20 12:13,18,19.1,17.5,355,366,1,5,-0.93,-0.01,-0.2,-0.94,-0.03,-0.02,-0.0151,0.0011,0.0011,WALKING,
2018/3/20 12:13,18,19.1,17.5,353,357,0,6,-0.94,-0.01,-0.2,-0.95,-0.02,-0.01,0.013,0.0032,0.0032,WALKING,
2018/3/20 12:13,18,19.1,17.5,355,368,0,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,0.0336,-0.0027,-0.0027,WALKING,
2018/3/20 12:13,18,19.1,17.5,356,357,0,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0206,-0.0047,-0.0047,WALKING,
2018/3/20 12:13,19,19.1,17.5,360,367,0,5,-0.93,-0.01,-0.19,-0.94,-0.03,-0.02,-0.0119,0.007,0.007,WALKING,
2018/3/20 12:13,19,19.1,17.6,355,355,0,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.02,-0.0109,0.0024,0.0024,WALKING,
2018/3/20 12:13,19,19.1,17.6,356,356,0,6,-0.93,-0.01,-0.19,-0.94,-0.03,-0.02,-0.0095,-0.0353,-0.0353,WALKING,
2018/3/20 12:13,33,19.1,17.6,359,362,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0074,-0.0109,-0.0109,WALKING,
2018/3/20 12:13,36,19.1,17.6,352,357,1,5,-0.93,-0.01,-0.19,-0.95,-0.02,-0.02,-0.0054,-0.0076,-0.0076,WALKING,
2018/3/20 12:13,34,19.1,17.5,352,349,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0239,0.0091,0.0091,WALKING,
2018/3/20 12:13,34,19.1,17.5,360,367,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.03,-0.0148,-0.0154,-0.0154,WALKING,
2018/3/20 12:13,34,19.1,17.5,351,357,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0296,0.0169,0.0169,WALKING,
2018/3/20 12:13,34,19.1,17.5,354,350,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.03,-0.0104,-0.0027,-0.0027,WALKING,
2018/3/20 12:13,34,19.1,17.5,359,352,1,6,-0.93,0,-0.21,-0.95,-0.02,-0.02,-0.0292,-0.0168,-0.0168,WALKING,
2018/3/20 12:13,35,19.1,17.5,355,365,1,6,-0.93,0,-0.2,-0.94,-0.03,-0.02,0.0282,0.0287,0.0287,WALKING,
2018/3/20 12:13,35,19.1,19.1,350,348,1,6,-0.93,-0.01,-0.19,-0.95,-0.02,-0.02,-0.016,-0.0173,-0.0173,WALKING,
2018/3/20 12:13,35,19.1,17.6,351,360,1,6,-0.92,-0.01,-0.2,-0.95,-0.02,-0.02,-0.001,-0.0028,-0.0028,WALKING,
2018/3/20 12:13,19,19.1,17.6,353,356,1,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,-0.007,0.0131,0.0131,WALKING,
2018/3/20 12:13,19,19.1,17.6,359,356,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0088,-0.007,-0.007,WALKING,
2018/3/20 12:13,19,19.1,17.6,354,351,1,6,-0.93,-0.01,-0.2,-0.95,-0.02,-0.02,0.0014,-0.0024,-0.0024,WALKING,
2018/3/20 12:13,19,19.1,17.6,356,371,1,6,-0.93,-0.01,-0.19,-0.94,-0.03,-0.03,-0.002,-0.0069,-0.0069,WALKING,
2018/3/20 12:13,19,19.1,17.6,357,348,1,5,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,0.0068,0.0029,0.0029,WALKING,
2018/3/20 12:13,19,19.1,17.6,352,361,1,6,-0.94,-0.01,-0.2,-0.94,-0.03,-0.02,0.0032,-0.0031,-0.0031,WALKING,
2018/3/20 12:13,19,19.1,17.6,354,365,1,6,-0.94,-0.01,-0.2,-0.94,-0.02,-0.02,0,-0.0219,-0.0219,WALKING,
2018/3/20 12:13,19,19.1,17.6,358,366,1,6,-0.93,-0.01,-0.2,-0.94,-0.03,-0.03,0.0037,-0.0011,-0.0011,WALKING,
2018/3/20 12:13,19,19.1,17.6,357,369,1,6,-0.93,-0.01,-0.21,-0.95,-0.02,-0.02,-0.0039,0.005,0.005,WALKING,
2018/3/20 12:13,18,19.1,17.6,360,351,1,6,-0.93,-0.01,-0.19,-0.95,-0.02,-0.01,-0.0022,0,0,WALKING,
2018/3/20 12:13,18,19.1,17.6,350,349,1,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,0.0024,-0.0121,-0.0121,WALKING,
2018/3/20 12:13,18,19.1,17.6,352,344,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0289,0.0284,0.0284,WALKING,
2018/3/20 12:13,18,19.1,17.6,354,369,1,6,-0.93,0,-0.19,-0.95,-0.02,-0.02,-0.0052,-0.0111,-0.0111,WALKING,
2018/3/20 12:13,19,19.1,17.6,352,366,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0159,-0.023,-0.023,WALKING,
2018/3/20 12:13,18,19.1,17.6,350,360,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,0.0014,0.0081,0.0081,WALKING,
2018/3/20 12:14,18,19.1,17.6,355,352,1,6,-0.93,-0.01,-0.19,-0.95,-0.02,-0.02,-0.0157,-0.005,-0.005,WALKING,
2018/3/20 12:14,18,19.1,17.6,358,357,1,6,-0.93,-0.01,-0.19,-0.94,-0.02,-0.02,-0.0123,-0.0127,-0.0127,WALKING,
2018/3/20 12:14,18,19.1,17.6,357,368,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.02,-0.0061,-0.0078,-0.0078,WALKING,
2018/3/20 12:14,18,19.1,17.6,355,354,1,6,-0.93,-0.01,-0.2,-0.94,-0.02,-0.01,0.0307,0.0247,0.0247,WALKING,
2018/3/20 12:14,16,19.1,17.6,356,364,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,-0.0123,-0.0178,-0.0178,WALKING,
2018/3/20 12:14,16,19.1,17.6,357,363,1,6,-0.94,0,-0.2,-0.94,-0.02,-0.02,0.004,-0.0076,-0.0076,WALKING,
2018/3/20 12:14,13,19.1,17.6,358,365,1,6,-0.94,0,-0.19,-0.94,-0.02,-0.02,-0.0022,0.0003,0.0003,WALKING,
2018/3/20 12:14,13,19.1,17.6,360,353,1,6,-0.93,0,-0.2,-0.94,-0.02,-0.02,-0.0096,0.0034,0.0034,WALKING,
2018/3/20 12:14,22,19.1,17.6,355,348,1,6,-0.92,0,-0.22,-0.94,-0.02,-0.01,0.0012,-0.0067,-0.0067,WALKING,
2018/3/20 12:14,21,19.1,17.6,350,342,1,6,-0.93,-0.01,-0.21,-0.94,-0.02,-0.02,-0.0073,-0.0056,-0.0056,WALKING,
2018/3/20 12:14,16,19.1,17.6,351,346,1,6,-0.93,-0.01,-0.22,-0.95,-0.02,-0.02,-0.0006,-0.004,-0.004,WALKING,
2018/3/20 12:14,19,19.1,17.6,356,351,1,6,-0.93,0,-0.22,-0.95,-0.03,-0.03,0.0234,0.0073,0.0073,WALKING,
2018/3/20 12:14,27,19.1,17.6,360,357,1,6,-0.93,-0.01,-0.22,-0.95,-0.02,-0.03,-0.0242,-0.0161,-0.0161,WALKING,
2018/3/20 12:14,36,19.1,17.6,353,363,1,6,-0.93,-0.01,-0.22,-0.93,-0.02,-0.02,0.0027,0.0092,0.0092,WALKING,
2018/3/20 12:14,19,19.1,17.6,355,368,1,6,-0.93,-0.01,-0.21,-0.94,-0.02,-0.02,0.0118,-0.002,-0.002,WALKING,
2018/3/20 12:14,18,19.1,17.6,359,369,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.02,0.0025,-0.0056,-0.0056,WALKING,
2018/3/20 12:14,18,19.1,17.6,359,370,1,6,-0.92,-0.01,-0.23,-0.93,-0.02,-0.03,0.0053,-0.0038,-0.0038,WALKING,
2018/3/20 12:14,17,19.1,17.6,353,343,1,6,-0.93,-0.01,-0.22,-0.94,-0.02,-0.01,0.012,-0.0022,-0.0022,WALKING,
