date,lux,tem_in,tem_win,sonar_in,sonar_out,move,p,adx,ady,adz,awx,awy,awz,activity
2018-03-20 12:07:33,33,18.7,14.5,97,119,1,6.0,-0.95,0.0,-0.22,-0.93,-0.02,-0.26,
2018-03-20 12:07:36,33,18.7,14.5,100,110,1,6.0,-0.94,-0.01,-0.22,-0.95,-0.02,-0.25,
2018-03-20 12:07:36,34,18.7,14.5,103,107,1,6.0,-0.94,0.0,-0.23,-0.93,-0.02,-0.25,
2018-03-20 12:07:37,35,18.7,14.5,97,111,1,6.0,-0.95,-0.0,-0.22,-0.94,-0.02,-0.25,
2018-03-20 12:07:46,32,18.7,14.6,87,124,1,6.0,-0.95,-0.01,-0.22,-0.93,-0.02,-0.25,
2018-03-20 12:07:47,32,18.7,14.6,89,110,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:48,32,18.7,14.7,98,114,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:48,32,18.7,14.7,91,117,1,6.0,-0.95,-0.0,-0.22,-0.94,-0.02,-0.25,
2018-03-20 12:07:49,32,18.7,14.7,92,107,1,6.0,-0.94,-0.0,-0.22,-0.94,-0.02,-0.25,
2018-03-20 12:07:49,32,18.7,14.7,93,109,1,6.0,-0.95,-0.01,-0.23,-0.95,-0.02,-0.25,
2018-03-20 12:07:50,32,18.7,14.7,87,124,1,6.0,-0.94,-0.0,-0.22,-0.94,-0.02,-0.25,
2018-03-20 12:07:50,32,18.7,14.7,90,111,1,6.0,-0.95,0.0,-0.21,-0.94,-0.02,-0.25,
2018-03-20 12:07:51,32,18.7,14.7,98,114,0,6.0,-0.95,-0.0,-0.22,-0.94,-0.02,-0.25,
2018-03-20 12:07:51,32,18.7,14.7,97,113,0,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.26,
2018-03-20 12:07:52,32,18.7,14.7,101,108,0,6.0,-0.95,-0.0,-0.23,-0.95,-0.02,-0.24,
2018-03-20 12:07:52,32,18.7,14.7,99,110,0,6.0,-0.94,0.0,-0.23,-0.93,-0.02,-0.26,
2018-03-20 12:07:53,32,18.7,14.7,97,113,1,6.0,-0.94,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:53,32,18.7,14.7,89,122,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:54,32,18.7,14.7,96,113,1,6.0,-0.95,0.01,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:54,32,18.7,14.7,97,113,1,6.0,-0.94,-0.0,-0.23,-0.93,-0.02,-0.26,
2018-03-20 12:07:55,32,18.7,14.7,95,111,1,6.0,-0.94,0.01,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:56,32,18.7,14.8,101,109,1,6.0,-0.94,-0.01,-0.23,-0.94,-0.01,-0.25,
2018-03-20 12:07:57,32,18.7,14.8,88,106,0,6.0,-0.94,0.0,-0.23,-0.94,-0.03,-0.26,
2018-03-20 12:07:57,32,18.7,14.8,94,106,0,6.0,-0.95,-0.01,-0.23,-0.95,-0.03,-0.25,
2018-03-20 12:07:58,32,18.7,14.8,98,117,0,6.0,-0.94,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:07:58,32,18.7,14.8,96,117,0,6.0,-0.95,0.0,-0.24,-0.95,-0.02,-0.25,
2018-03-20 12:07:59,32,18.7,14.8,95,112,1,6.0,-0.94,0.0,-0.22,-0.94,-0.03,-0.26,
2018-03-20 12:07:59,32,18.7,14.8,99,115,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.03,-0.25,
2018-03-20 12:08:01,32,18.7,14.8,100,111,0,6.0,-0.94,-0.01,-0.24,-0.94,-0.03,-0.25,
2018-03-20 12:08:02,32,18.7,14.8,96,115,0,6.0,-0.95,0.0,-0.23,-0.95,-0.02,-0.25,
2018-03-20 12:08:02,32,18.7,14.8,99,111,0,5.0,-0.95,0.0,-0.23,-0.94,-0.02,-0.26,
2018-03-20 12:08:04,32,18.7,14.8,96,110,0,6.0,-0.94,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:08:04,32,18.7,14.9,90,111,0,6.0,-0.95,-0.0,-0.23,-0.95,-0.02,-0.25,
2018-03-20 12:08:05,32,18.7,14.9,89,120,0,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:08:06,32,18.7,14.9,92,110,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.02,-0.26,
2018-03-20 12:08:06,32,18.6,14.9,95,114,1,6.0,-0.94,-0.0,-0.23,-0.94,-0.03,-0.26,
2018-03-20 12:08:07,32,18.6,14.9,89,121,1,6.0,-0.95,0.0,-0.23,-0.93,-0.02,-0.25,
2018-03-20 12:08:07,32,18.6,14.9,91,119,1,6.0,-0.95,-0.01,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:08,32,18.7,14.9,96,113,0,6.0,-0.94,-0.0,-0.24,-0.93,-0.02,-0.25,
2018-03-20 12:08:08,32,18.7,14.9,96,114,0,6.0,-0.94,0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:10,32,18.7,14.9,94,117,0,6.0,-0.95,0.0,-0.23,-0.94,-0.02,-0.26,
2018-03-20 12:08:10,32,18.7,14.9,96,118,0,6.0,-0.94,-0.01,-0.23,-0.94,-0.02,-0.24,
2018-03-20 12:08:11,32,18.7,14.9,93,110,0,6.0,-0.94,-0.0,-0.23,-0.94,-0.03,-0.26,
2018-03-20 12:08:11,32,18.7,14.9,95,114,0,6.0,-0.94,-0.01,-0.23,-0.94,-0.03,-0.25,
2018-03-20 12:08:12,32,18.6,15.0,97,119,1,6.0,-0.95,-0.0,-0.23,-0.93,-0.02,-0.25,
2018-03-20 12:08:12,32,18.6,15.0,101,109,1,6.0,-0.94,0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:08:13,32,18.6,15.0,93,115,1,6.0,-0.94,-0.0,-0.23,-0.94,-0.02,-0.24,
2018-03-20 12:08:13,32,18.6,15.0,92,111,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:15,32,18.6,15.0,101,109,1,6.0,-0.95,0.0,-0.24,-0.95,-0.02,-0.26,
2018-03-20 12:08:15,32,18.6,15.0,92,118,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:16,33,18.6,15.0,89,110,1,6.0,-0.94,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:16,34,18.6,15.0,97,113,1,6.0,-0.95,-0.0,-0.23,-0.94,-0.03,-0.25,
2018-03-20 12:08:17,32,18.6,15.0,93,119,1,6.0,-0.94,-0.0,-0.24,-0.95,-0.02,-0.26,
2018-03-20 12:08:17,32,18.6,15.0,99,113,1,6.0,-0.95,0.0,-0.23,-0.94,-0.02,-0.25,
2018-03-20 12:08:17,32,18.6,15.0,87,123,1,5.0,-0.95,-0.0,-0.24,-0.93,-0.02,-0.25,
2018-03-20 12:08:25,32,18.6,15.1,96,114,1,5.0,-0.94,-0.0,-0.25,-0.94,-0.02,-0.24,
2018-03-20 12:08:25,32,18.6,15.1,96,113,1,6.0,-0.95,-0.0,-0.25,-0.94,-0.02,-0.26,
2018-03-20 12:08:26,32,18.6,15.1,95,116,1,6.0,-0.94,-0.0,-0.24,-0.93,-0.02,-0.25,
2018-03-20 12:08:27,32,18.6,15.1,93,111,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:28,32,18.6,15.2,97,113,1,6.0,-0.94,-0.01,-0.24,-0.94,-0.02,-0.24,
2018-03-20 12:08:28,32,18.6,15.2,95,113,1,6.0,-0.94,-0.01,-0.24,-0.94,-0.03,-0.25,
2018-03-20 12:08:29,32,18.6,15.2,95,119,1,6.0,-0.95,-0.01,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:29,32,18.6,15.2,92,112,1,5.0,-0.94,-0.0,-0.24,-0.94,-0.02,-0.26,
2018-03-20 12:08:30,33,18.6,15.2,95,112,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:30,33,18.6,15.2,105,104,1,6.0,-0.94,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:31,33,18.6,15.2,97,112,1,6.0,-0.94,-0.0,-0.24,-0.93,-0.02,-0.24,
2018-03-20 12:08:32,33,18.6,15.2,96,112,1,5.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.26,
2018-03-20 12:08:33,33,18.6,15.2,90,110,1,5.0,-0.94,-0.0,-0.23,-0.95,-0.02,-0.26,
2018-03-20 12:08:33,32,18.6,15.2,97,112,1,6.0,-0.94,0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:33,33,18.6,15.2,100,108,1,6.0,-0.94,0.0,-0.25,-0.95,-0.02,-0.26,
2018-03-20 12:08:34,33,18.6,18.6,99,111,1,6.0,-0.95,-0.0,-0.24,-0.95,-0.02,-0.25,
2018-03-20 12:08:35,33,18.6,15.2,87,123,1,6.0,-0.94,0.0,-0.24,-0.94,-0.02,-0.26,
2018-03-20 12:08:36,34,18.6,15.2,98,116,1,6.0,-0.95,-0.0,-0.25,-0.94,-0.02,-0.26,
2018-03-20 12:08:36,33,18.6,15.3,92,118,1,6.0,-0.94,-0.0,-0.24,-0.94,-0.02,-0.26,
2018-03-20 12:08:37,33,18.6,15.3,99,112,1,5.0,-0.94,0.0,-0.25,-0.95,-0.02,-0.25,
2018-03-20 12:08:37,33,18.6,15.3,96,113,1,5.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.25,
2018-03-20 12:08:37,33,18.6,15.3,96,119,1,6.0,-0.95,-0.0,-0.25,-0.93,-0.02,-0.25,
2018-03-20 12:08:38,33,18.6,15.3,93,108,1,5.0,-0.94,-0.0,-0.25,-0.95,-0.02,-0.26,
2018-03-20 12:08:38,33,18.6,15.3,90,121,1,6.0,-0.95,-0.0,-0.25,-0.94,-0.02,-0.25,
2018-03-20 12:08:41,33,18.6,15.3,96,118,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.02,-0.26,
2018-03-20 12:08:41,33,18.6,15.3,91,110,1,6.0,-0.94,0.0,-0.25,-0.94,-0.02,-0.25,
2018-03-20 12:08:42,32,18.6,15.3,93,123,1,5.0,-0.95,0.01,-0.25,-0.94,-0.02,-0.25,
2018-03-20 12:08:42,33,18.6,15.3,96,109,1,6.0,-0.95,-0.0,-0.24,-0.94,-0.01,-0.26,
2018-03-20 12:08:43,33,18.6,15.3,100,114,1,5.0,-0.94,-0.0,-0.25,-0.94,-0.03,-0.25,
2018-03-20 12:09:24,33,18.6,15.9,98,111,1,6.0,-0.94,-0.01,-0.26,-0.94,-0.02,-0.26,
2018-03-20 12:09:24,33,18.6,15.9,92,117,1,6.0,-0.94,-0.0,-0.26,-0.94,-0.02,-0.26,
2018-03-20 12:09:45,35,18.6,16.1,100,110,0,6.0,-0.94,-0.0,-0.27,-0.94,-0.02,-0.25,
2018-03-20 12:09:46,35,18.6,16.1,98,111,0,6.0,-0.94,0.0,-0.26,-0.94,-0.02,-0.25,
2018-03-20 12:09:46,35,18.6,16.1,97,110,0,5.0,-0.94,0.0,-0.27,-0.95,-0.02,-0.25,
2018-03-20 12:09:47,35,18.6,16.1,98,117,0,5.0,-0.94,-0.0,-0.27,-0.94,-0.02,-0.25,
2018-03-20 12:09:47,35,18.6,16.1,98,111,0,6.0,-0.94,0.0,-0.27,-0.94,-0.02,-0.26,
2018-03-20 12:09:48,35,18.7,16.1,90,113,0,6.0,-0.94,0.0,-0.27,-0.94,-0.02,-0.24,
2018-03-20 12:09:48,35,18.7,16.1,90,113,0,6.0,-0.94,-0.0,-0.27,-0.94,-0.02,-0.25,
2018-03-20 12:10:19,76,18.7,16.4,287,-248,1,6.0,-0.94,0.0,-0.27,-0.95,-0.02,-0.25,
2018-03-20 12:10:20,78,18.7,16.4,229,-269,1,6.0,-0.93,0.0,-0.27,-0.94,-0.02,-0.24,
2018-03-20 12:10:20,78,18.7,16.4,140,139,1,6.0,-0.94,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:21,78,18.7,16.4,134,145,1,6.0,-0.95,0.0,-0.27,-0.94,-0.02,-0.25,
2018-03-20 12:10:22,78,18.7,16.4,134,145,1,6.0,-0.94,-0.0,-0.27,-0.94,-0.02,-0.25,
2018-03-20 12:10:23,78,18.7,16.4,155,125,1,6.0,-0.95,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:24,78,18.8,16.4,148,132,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:25,78,18.8,16.4,146,132,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:25,78,18.8,16.4,134,145,0,6.0,-0.95,0.0,-0.28,-0.94,-0.02,-0.24,
2018-03-20 12:10:25,76,18.8,16.4,131,148,0,6.0,-0.94,-0.01,-0.28,-0.95,-0.03,-0.25,
2018-03-20 12:10:27,76,18.7,16.4,150,129,0,6.0,-0.94,-0.0,-0.28,-0.95,-0.02,-0.25,
2018-03-20 12:10:27,78,18.7,16.4,132,147,0,6.0,-0.93,-0.01,-0.28,-0.95,-0.02,-0.26,
2018-03-20 12:10:28,78,18.8,16.4,139,141,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.03,-0.25,
2018-03-20 12:10:28,78,18.8,16.4,146,132,1,6.0,-0.94,-0.01,-0.28,-0.93,-0.02,-0.25,
2018-03-20 12:10:29,78,18.8,16.4,145,135,1,5.0,-0.94,-0.0,-0.29,-0.94,-0.01,-0.25,
2018-03-20 12:10:29,78,18.8,16.4,144,134,1,6.0,-0.93,0.0,-0.29,-0.94,-0.02,-0.26,
2018-03-20 12:10:30,78,18.8,16.4,143,135,1,6.0,-0.93,-0.0,-0.28,-0.94,-0.02,-0.26,
2018-03-20 12:10:30,78,18.8,16.5,148,131,1,6.0,-0.93,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:31,76,18.8,16.5,147,129,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:31,78,18.8,16.5,147,132,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:32,78,18.8,16.5,147,132,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:32,78,18.8,16.5,145,130,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:33,78,18.8,16.5,144,135,0,6.0,-0.93,-0.0,-0.28,-0.94,-0.03,-0.25,
2018-03-20 12:10:33,78,18.8,16.5,146,127,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:34,78,18.8,16.5,143,132,0,6.0,-0.93,-0.01,-0.29,-0.94,-0.01,-0.25,
2018-03-20 12:10:34,78,18.8,16.5,145,132,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.24,
2018-03-20 12:10:35,76,18.8,16.5,154,125,0,6.0,-0.93,-0.01,-0.28,-0.94,-0.02,-0.24,
2018-03-20 12:10:35,76,18.8,16.5,147,131,0,6.0,-0.93,-0.0,-0.28,-0.95,-0.02,-0.25,
2018-03-20 12:10:36,78,18.8,16.5,146,128,0,6.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.26,
2018-03-20 12:10:36,76,18.8,16.5,152,128,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.26,
2018-03-20 12:10:37,78,18.8,16.5,148,130,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:37,78,18.8,16.5,150,128,0,6.0,-0.94,-0.0,-0.29,-0.95,-0.02,-0.25,
2018-03-20 12:10:38,78,18.8,16.5,147,129,0,6.0,-0.94,-0.01,-0.28,-0.95,-0.02,-0.25,
2018-03-20 12:10:38,76,18.8,16.5,150,126,0,6.0,-0.93,-0.0,-0.28,-0.93,-0.02,-0.26,
2018-03-20 12:10:39,78,18.8,16.5,142,130,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:39,78,18.8,16.5,145,134,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:39,76,18.8,16.5,146,130,0,6.0,-0.93,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:41,76,18.8,16.5,142,130,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.26,
2018-03-20 12:10:41,78,18.8,16.5,148,129,0,6.0,-0.94,-0.0,-0.28,-0.95,-0.03,-0.25,
2018-03-20 12:10:42,76,18.8,16.5,148,131,0,6.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:43,78,18.8,16.6,146,131,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:44,78,18.8,16.6,146,126,0,6.0,-0.94,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:10:44,76,18.8,16.6,144,129,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:46,78,18.8,16.6,147,133,0,6.0,-0.94,-0.01,-0.28,-0.95,-0.03,-0.25,
2018-03-20 12:10:47,78,18.8,16.6,146,133,0,6.0,-0.94,-0.01,-0.29,-0.95,-0.03,-0.25,
2018-03-20 12:10:47,78,18.8,16.6,153,126,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:48,76,18.8,16.6,151,128,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.26,
2018-03-20 12:10:49,76,18.8,16.6,144,136,0,6.0,-0.93,-0.0,-0.28,-0.95,-0.03,-0.25,
2018-03-20 12:10:50,76,18.8,16.6,146,133,0,5.0,-0.93,-0.0,-0.28,-0.95,-0.03,-0.25,
2018-03-20 12:10:51,78,18.8,16.6,147,131,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:51,78,18.8,16.6,151,128,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.03,-0.24,
2018-03-20 12:10:51,78,18.8,16.6,145,130,0,6.0,-0.93,-0.01,-0.29,-0.94,-0.03,-0.26,
2018-03-20 12:10:52,78,18.8,16.6,150,127,0,6.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.24,
2018-03-20 12:10:52,78,18.8,16.6,157,124,0,5.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:53,78,18.8,16.6,148,127,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.03,-0.25,
2018-03-20 12:10:53,78,18.8,16.6,144,129,0,6.0,-0.94,-0.0,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:10:54,78,18.8,16.6,145,134,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:54,78,18.8,16.6,153,127,0,6.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.24,
2018-03-20 12:10:55,78,18.8,16.6,146,134,0,6.0,-0.93,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:55,78,18.8,16.6,148,133,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:55,78,18.8,16.6,146,130,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:56,78,18.8,16.6,150,129,0,6.0,-0.93,-0.01,-0.29,-0.95,-0.02,-0.25,
2018-03-20 12:10:56,78,18.8,16.7,151,125,0,6.0,-0.93,-0.01,-0.29,-0.94,-0.03,-0.26,
2018-03-20 12:10:57,78,18.8,16.7,151,127,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:10:57,78,18.8,16.7,149,128,0,6.0,-0.94,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:58,78,18.8,16.7,148,131,0,6.0,-0.93,-0.0,-0.28,-0.95,-0.02,-0.24,
2018-03-20 12:10:58,78,18.8,16.7,151,128,0,5.0,-0.93,-0.01,-0.29,-0.94,-0.03,-0.25,
2018-03-20 12:10:59,76,18.8,16.7,156,123,0,6.0,-0.93,-0.01,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:10:59,78,18.8,16.7,151,129,0,6.0,-0.94,-0.0,-0.28,-0.95,-0.02,-0.26,
2018-03-20 12:11:00,76,18.9,16.7,148,128,0,6.0,-0.94,-0.01,-0.28,-0.94,-0.02,-0.26,
2018-03-20 12:11:00,76,18.9,16.7,151,127,0,6.0,-0.94,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:11:01,78,18.9,16.7,152,128,0,6.0,-0.93,-0.0,-0.28,-0.94,-0.02,-0.25,
2018-03-20 12:11:01,78,18.9,16.7,152,126,0,6.0,-0.93,-0.0,-0.29,-0.95,-0.02,-0.25,
2018-03-20 12:11:01,76,18.9,16.7,147,128,0,6.0,-0.94,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:11:02,78,18.8,16.7,149,126,0,5.0,-0.93,-0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:11:34,39,18.9,16.9,148,124,1,6.0,-0.94,-0.0,-0.31,-0.94,-0.02,-0.27,
2018-03-20 12:11:35,39,18.9,16.9,141,137,1,6.0,-0.94,-0.01,-0.3,-0.94,-0.02,-0.26,
2018-03-20 12:11:35,39,18.9,16.9,146,129,0,6.0,-0.94,-0.01,-0.3,-0.93,-0.02,-0.25,
2018-03-20 12:11:35,39,18.9,16.9,145,133,0,6.0,-0.93,-0.0,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:11:37,39,18.9,16.9,146,126,0,6.0,-0.94,-0.0,-0.3,-0.94,-0.02,-0.24,
2018-03-20 12:11:38,39,19.0,16.9,136,143,0,6.0,-0.93,-0.0,-0.29,-0.94,-0.03,-0.26,
2018-03-20 12:11:39,39,19.0,16.9,146,134,0,6.0,-0.94,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:11:39,39,19.0,16.9,139,133,0,5.0,-0.94,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:11,35,19.0,17.1,392,233,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:11,35,19.0,17.1,124,127,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.24,
2018-03-20 12:12:12,35,19.0,17.1,390,234,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:12,30,19.0,17.1,391,234,1,6.0,-0.94,0.0,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:12:13,18,19.0,17.1,390,233,0,6.0,-0.93,0.0,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:14,18,19.0,17.1,391,234,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:16,18,19.0,17.2,390,234,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.26,
2018-03-20 12:12:16,18,19.0,17.2,391,234,1,6.0,-0.93,-0.01,-0.3,-0.95,-0.03,-0.25,
2018-03-20 12:12:17,18,19.0,17.2,390,232,1,6.0,-0.94,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:17,18,19.0,17.2,390,232,0,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.24,
2018-03-20 12:12:17,18,19.0,17.2,390,232,0,6.0,-0.94,-0.0,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:18,18,19.0,17.2,390,233,1,6.0,-0.94,-0.01,-0.31,-0.93,-0.02,-0.26,
2018-03-20 12:12:19,18,19.0,17.2,390,233,1,6.0,-0.93,-0.01,-0.29,-0.94,-0.02,-0.25,
2018-03-20 12:12:20,18,19.0,17.2,391,233,1,6.0,-0.93,-0.01,-0.3,-0.94,-0.02,-0.24,
2018-03-20 12:12:20,18,19.0,17.2,390,233,1,6.0,-0.93,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:21,18,19.0,17.2,391,232,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:21,18,19.0,17.2,391,234,1,6.0,-0.94,-0.01,-0.31,-0.94,-0.02,-0.24,
2018-03-20 12:12:23,18,19.0,17.2,392,233,0,6.0,-0.94,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:23,18,19.0,17.2,391,233,1,6.0,-0.94,-0.0,-0.31,-0.94,-0.03,-0.25,
2018-03-20 12:12:24,18,19.0,17.2,390,232,1,6.0,-0.94,-0.0,-0.3,-0.95,-0.02,-0.25,
2018-03-20 12:12:25,18,19.0,19.0,390,232,1,6.0,-0.94,-0.0,-0.3,-0.94,-0.02,-0.26,
2018-03-20 12:12:26,18,19.0,17.2,391,233,0,6.0,-0.94,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:26,18,19.0,17.3,390,233,0,6.0,-0.94,-0.0,-0.3,-0.93,-0.02,-0.25,
2018-03-20 12:12:27,18,19.0,17.3,391,235,1,6.0,-0.93,-0.0,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:27,18,19.0,17.3,390,337,1,6.0,-0.93,-0.01,-0.3,-0.94,-0.02,-0.26,
2018-03-20 12:12:28,18,19.0,17.3,391,234,1,6.0,-0.93,-0.0,-0.3,-0.93,-0.02,-0.25,
2018-03-20 12:12:29,18,19.0,17.2,390,-277,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.26,
2018-03-20 12:12:29,18,19.0,17.2,391,233,1,6.0,-0.93,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:29,18,19.0,17.2,391,-252,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:30,18,19.0,17.2,390,232,1,6.0,-0.93,-0.0,-0.31,-0.95,-0.02,-0.25,
2018-03-20 12:12:30,18,19.0,17.2,390,233,0,5.0,-0.94,-0.01,-0.32,-0.93,-0.02,-0.26,
2018-03-20 12:12:31,18,19.0,17.2,390,232,0,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:31,18,19.0,17.2,390,232,1,6.0,-0.94,-0.0,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:32,18,19.0,17.2,391,336,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.26,
2018-03-20 12:12:33,18,19.0,17.2,221,109,1,6.0,-0.93,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:34,18,19.0,17.2,391,233,1,6.0,-0.93,-0.0,-0.31,-0.95,-0.02,-0.24,
2018-03-20 12:12:35,18,19.0,17.2,391,232,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.03,-0.25,
2018-03-20 12:12:36,18,19.0,17.2,390,232,1,6.0,-0.94,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:36,18,19.0,17.2,294,234,1,6.0,-0.93,-0.01,-0.31,-0.94,-0.02,-0.25,
2018-03-20 12:12:37,18,19.0,17.3,179,149,1,6.0,-0.94,-0.01,-0.3,-0.94,-0.02,-0.25,
2018-03-20 12:12:37,18,19.0,17.3,391,233,1,6.0,-0.93,-0.0,-0.31,-0.94,-0.02,-0.24,
2018-03-20 12:12:38,18,19.0,17.3,293,233,1,6.0,-0.94,-0.01,-0.31,-0.94,-0.02,-0.26,
